Locus Tag	Entry	Protein names	Gene Names
HPNEBIAD_00026	P9WKH9	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	Rv0796 MTV042.06; Rv1369c MTCY02B12.03c; Rv1756c MTCY28.22c; Rv1764 MTCY28.30; Rv2106 MTCY261.02; Rv2167c MTCY270.01; Rv2279 MTCY339.31c; Rv2355 MTCY98.24; Rv2479c MTV008.35c; Rv2649 MTCY441.18; Rv2814c MTCY16B7.29; Rv3185 MTV014.29; Rv3187 MTV014.31; Rv3326 MTV016.26; Rv3380c MTV004.38c; Rv3475 MTCY13E12.28
HPNEBIAD_00026	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
HPNEBIAD_00026	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
HPNEBIAD_00026	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
HPNEBIAD_00026	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
HPNEBIAD_00026	P19769	Putative transposase InsK for insertion sequence element IS150	insK dinS b3558 JW3528
HPNEBIAD_00026	P16940	Insertion element IS600 uncharacterized 31 kDa protein (ISO-S3 31 kDa protein)	
HPNEBIAD_00026	Q79CE8	Probable transposase for insertion sequence element IS1353	
HPNEBIAD_00026	P35878	Transposase for insertion sequence element IS904	nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465
HPNEBIAD_00026	P35878	Transposase for insertion sequence element IS904	nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00027	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00028	O33921	Glucose-1-phosphatase (G1Pase) (EC 3.1.3.10)	agp STM1117
HPNEBIAD_00028	P19926	Glucose-1-phosphatase (G1Pase) (EC 3.1.3.10)	agp b1002 JW0987
HPNEBIAD_00028	Q52309	Glucose-1-phosphatase (G1Pase) (EC 3.1.3.10)	agp
HPNEBIAD_00028	P07102	Phytase AppA (EC 3.1.3.-) (6-phytase) (Histidine acid phosphatase phytase) (HAP phytase) (Myo-inositol hexakisphosphate phosphohydrolase) (Phosphoanhydride phosphatase) (EC 3.6.1.-) (pH 2.5 acid phosphatase) (Acid phosphatase) (EC 3.1.3.-)	appA b0980 JW0963
HPNEBIAD_00028	Q54P71	Probable acid phosphatase DDB_G0284755 (EC 3.1.3.2)	DDB_G0284755
HPNEBIAD_00028	P21360	Malate synthase, glyoxysomal (EC 2.3.3.9)	MAS
HPNEBIAD_00029	Q7VM65	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS HD_1133
HPNEBIAD_00030	Q73B22	Thiol-disulfide oxidoreductase ResA	resA BCE_1598
HPNEBIAD_00030	Q6HL81	Thiol-disulfide oxidoreductase ResA	resA BT9727_1356
HPNEBIAD_00030	O31820	Thioredoxin-like protein YneN	yneN BSU18010
HPNEBIAD_00030	Q5WGY8	Probable thiol-disulfide oxidoreductase ResA	resA ABC1832
HPNEBIAD_00030	Q63DQ8	Thiol-disulfide oxidoreductase ResA	resA BCE33L1355
HPNEBIAD_00030	Q81FU5	Thiol-disulfide oxidoreductase ResA	resA BC_1473
HPNEBIAD_00030	Q81SZ9	Thiol-disulfide oxidoreductase ResA	resA BA_1494 GBAA_1494 BAS1383
HPNEBIAD_00030	A0RBT0	Thiol-disulfide oxidoreductase ResA	resA BALH_1330
HPNEBIAD_00030	Q9KCJ4	Thiol-disulfide oxidoreductase ResA	resA BH1577
HPNEBIAD_00030	Q5KXL9	Thiol-disulfide oxidoreductase ResA	resA GK2282
HPNEBIAD_00031	Q58903	Uncharacterized ABC transporter ATP-binding protein MJ1508	MJ1508
HPNEBIAD_00031	O34979	Uncharacterized ABC transporter ATP-binding protein YvrO (EC 7.-.-.-)	yvrO BSU33270
HPNEBIAD_00031	Q58206	Uncharacterized ABC transporter ATP-binding protein MJ0796	MJ0796
HPNEBIAD_00031	A1U0A9	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Maqu_1340
HPNEBIAD_00031	Q3ATR5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cag_0337
HPNEBIAD_00031	Q3ATR5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cag_0337
HPNEBIAD_00031	Q8KFE9	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB CT0378
HPNEBIAD_00031	O66646	Lipoprotein-releasing system ATP-binding protein LolD (EC 7.6.2.-)	lolD aq_297
HPNEBIAD_00031	P0A9U0	Uncharacterized ABC transporter ATP-binding protein YbbA	ybbA SF0439 S0447
HPNEBIAD_00031	P0A9T8	Uncharacterized ABC transporter ATP-binding protein YbbA	ybbA b0495 JW0484
HPNEBIAD_00031	P0A9T9	Uncharacterized ABC transporter ATP-binding protein YbbA	ybbA Z0648 ECs0557
HPNEBIAD_00032	Q3ATR5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cag_0337
HPNEBIAD_00032	Q3ATR5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cag_0337
HPNEBIAD_00033	Q58902	Uncharacterized ABC transporter permease MJ1507	MJ1507
HPNEBIAD_00033	Q6D8T5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB ECA0887
HPNEBIAD_00033	Q3B5J7	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Plut_0496
HPNEBIAD_00033	Q2SMN9	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB HCH_01212
HPNEBIAD_00033	A1BE50	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cpha266_0622
HPNEBIAD_00033	A1K323	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB azo0611
HPNEBIAD_00033	Q88F88	Pyoverdine export ATP-binding/permease protein PvdT (EC 7.6.2.-)	pvdT PP_4210
HPNEBIAD_00033	Q82VK1	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB NE1081
HPNEBIAD_00033	Q0PAR0	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB Cj0607
HPNEBIAD_00033	Q5HVG3	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB CJE0710
HPNEBIAD_00035	Q8YBL4	UPF0423 protein BMEII0885	BMEII0885
HPNEBIAD_00035	Q2YK40	UPF0423 protein BAB2_0840	BAB2_0840
HPNEBIAD_00035	Q577H1	UPF0423 protein BruAb2_0820	BruAb2_0820
HPNEBIAD_00035	Q8FWR4	UPF0423 protein BRA0381/BS1330_II0378	BRA0381 BS1330_II0378
HPNEBIAD_00035	P19478	34 kDa membrane antigen (Pathogen-specific membrane antigen)	tpd TP_0971
HPNEBIAD_00036	P39595	Iron permease EfeU (Fe(3+) ion permease EfeU) (Ferric iron permease EfeU) (Ferric iron uptake protein)	efeU ywbL BSU38280 ipa-27d
HPNEBIAD_00036	Q66BP6	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU YPTB1725
HPNEBIAD_00036	Q1CHD3	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU YPN_2269 YP516_2550
HPNEBIAD_00036	Q0WFU0	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU fTR11 YPO1854 y2452 YP_1539
HPNEBIAD_00036	Q1C8M3	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU YPA_1232
HPNEBIAD_00036	Q8FJ36	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU c1155
HPNEBIAD_00036	Q83LK5	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU SF1019 S1089
HPNEBIAD_00036	Q0T618	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU SFV_1028
HPNEBIAD_00036	P75901	Putative inactive ferrous iron permease EfeU (Putative Fe(2+) ion permease EfeU)	efeU ycdN b4490 JW5141/JW1002 b1016/b1017
HPNEBIAD_00036	Q3Z398	Ferrous iron permease EfeU (Fe(2+) ion permease EfeU) (Ferrous iron uptake protein)	efeU ycdN SSON_1036
HPNEBIAD_00037	P0C6E0	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC VC_2293
HPNEBIAD_00037	A5F5Y7	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC VC0395_A1882 VC395_2409
HPNEBIAD_00037	Q8ZBZ2	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC YPO3238 y0953 YP_0695
HPNEBIAD_00037	Q56582	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC nqr3
HPNEBIAD_00037	Q75R62	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC
HPNEBIAD_00037	Q7MIC9	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC VV2588
HPNEBIAD_00037	Q8DBJ4	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC VV1_1823
HPNEBIAD_00037	Q87MA8	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC VP2349
HPNEBIAD_00037	P43957	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC HI_0167
HPNEBIAD_00037	Q9CLA9	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	nqrC PM1330
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
