Locus Tag	Entry	Protein names	Gene Names
MOBHGNKF_00071	Q51761	Putative transposase for insertion sequence IS1162	
MOBHGNKF_00071	Q53201	Putative transposase y4uI	NGR_a01310 y4uI
MOBHGNKF_00071	Q53201	Putative transposase y4uI	NGR_a01310 y4uI
MOBHGNKF_00071	P55379	Putative transposase y4bL/y4kJ/y4tB	NGR_a00180 y4bL; NGR_a02860 y4kJ; NGR_a01560 y4tB
MOBHGNKF_00071	P55379	Putative transposase y4bL/y4kJ/y4tB	NGR_a00180 y4bL; NGR_a02860 y4kJ; NGR_a01560 y4tB
MOBHGNKF_00072	P55923	Insertion sequence IS408 putative ATP-binding protein (ORF2)	Bmul_4731 BMULJ_03784; Bmul_5629 BMULJ_05880; Bmul_5782 BMULJ_05739; Bmul_6207 BMULJ_06212
MOBHGNKF_00072	P55923	Insertion sequence IS408 putative ATP-binding protein (ORF2)	Bmul_4731 BMULJ_03784; Bmul_5629 BMULJ_05880; Bmul_5782 BMULJ_05739; Bmul_6207 BMULJ_06212
MOBHGNKF_00072	P55923	Insertion sequence IS408 putative ATP-binding protein (ORF2)	Bmul_4731 BMULJ_03784; Bmul_5629 BMULJ_05880; Bmul_5782 BMULJ_05739; Bmul_6207 BMULJ_06212
MOBHGNKF_00072	P55380	Putative insertion sequence ATP-binding protein y4bM/y4kI/y4tA	NGR_a00170 y4bM; NGR_a02870 y4kI; NGR_a01570 y4tA
MOBHGNKF_00072	P55380	Putative insertion sequence ATP-binding protein y4bM/y4kI/y4tA	NGR_a00170 y4bM; NGR_a02870 y4kI; NGR_a01570 y4tA
MOBHGNKF_00072	P55380	Putative insertion sequence ATP-binding protein y4bM/y4kI/y4tA	NGR_a00170 y4bM; NGR_a02870 y4kI; NGR_a01570 y4tA
MOBHGNKF_00072	P55617	Putative insertion sequence ATP-binding protein y4pL	NGR_a02000 y4pL
MOBHGNKF_00072	P55617	Putative insertion sequence ATP-binding protein y4pL	NGR_a02000 y4pL
MOBHGNKF_00072	P55617	Putative insertion sequence ATP-binding protein y4pL	NGR_a02000 y4pL
MOBHGNKF_00072	Q51762	Insertion sequence IS1162 putative ATP-binding protein	
MOBHGNKF_00072	Q53200	Putative insertion sequence ATP-binding protein y4uH	NGR_a01320 y4uH
MOBHGNKF_00072	Q53200	Putative insertion sequence ATP-binding protein y4uH	NGR_a01320 y4uH
MOBHGNKF_00072	Q53200	Putative insertion sequence ATP-binding protein y4uH	NGR_a01320 y4uH
MOBHGNKF_00072	P15026	Insertion sequence IS21 putative ATP-binding protein	istB
MOBHGNKF_00072	P15026	Insertion sequence IS21 putative ATP-binding protein	istB
MOBHGNKF_00072	P15026	Insertion sequence IS21 putative ATP-binding protein	istB
MOBHGNKF_00072	Q50701	Putative ATP-binding protein Rv3427c in insertion sequence	Rv3427c MTCY78.02
MOBHGNKF_00072	Q50701	Putative ATP-binding protein Rv3427c in insertion sequence	Rv3427c MTCY78.02
MOBHGNKF_00072	Q50701	Putative ATP-binding protein Rv3427c in insertion sequence	Rv3427c MTCY78.02
MOBHGNKF_00072	Q45619	Insertion sequence IS5376 putative ATP-binding protein	
MOBHGNKF_00072	Q45619	Insertion sequence IS5376 putative ATP-binding protein	
MOBHGNKF_00072	Q45619	Insertion sequence IS5376 putative ATP-binding protein	
MOBHGNKF_00072	Q99338	Insertion sequence IS232 putative ATP-binding protein	
MOBHGNKF_00072	Q99338	Insertion sequence IS232 putative ATP-binding protein	
MOBHGNKF_00072	Q99338	Insertion sequence IS232 putative ATP-binding protein	
MOBHGNKF_00072	P55500	Putative insertion sequence ATP-binding protein y4iQ/y4nD/y4sD	NGR_a03160 y4iQ; NGR_a02380 y4nD; NGR_a01680 y4sD
MOBHGNKF_00072	P55500	Putative insertion sequence ATP-binding protein y4iQ/y4nD/y4sD	NGR_a03160 y4iQ; NGR_a02380 y4nD; NGR_a01680 y4sD
MOBHGNKF_00072	P55500	Putative insertion sequence ATP-binding protein y4iQ/y4nD/y4sD	NGR_a03160 y4iQ; NGR_a02380 y4nD; NGR_a01680 y4sD
MOBHGNKF_00073	P03066	Replication initiation protein	repA repA1
MOBHGNKF_00073	P03066	Replication initiation protein	repA repA1
MOBHGNKF_00073	P03066	Replication initiation protein	repA repA1
MOBHGNKF_00073	P10396	Replication initiation protein	repA repA1
MOBHGNKF_00073	P10396	Replication initiation protein	repA repA1
MOBHGNKF_00073	P10396	Replication initiation protein	repA repA1
MOBHGNKF_00073	O85060	Probable replication-associated protein repA1	repA1 BUsg_PL1
MOBHGNKF_00073	O85060	Probable replication-associated protein repA1	repA1 BUsg_PL1
MOBHGNKF_00073	O85060	Probable replication-associated protein repA1	repA1 BUsg_PL1
MOBHGNKF_00073	Q89B46	Probable replication-associated protein repA1	repA1 bbp_603
MOBHGNKF_00073	Q89B46	Probable replication-associated protein repA1	repA1 bbp_603
MOBHGNKF_00073	Q89B46	Probable replication-associated protein repA1	repA1 bbp_603
MOBHGNKF_00073	P56936	Probable replication-associated protein repA1	repA1 BUpL01
MOBHGNKF_00073	P56936	Probable replication-associated protein repA1	repA1 BUpL01
MOBHGNKF_00073	P56936	Probable replication-associated protein repA1	repA1 BUpL01
MOBHGNKF_00073	Q5WQ00	Probable replication-associated protein repA1	repA1 BCc_PL2
MOBHGNKF_00073	Q5WQ00	Probable replication-associated protein repA1	repA1 BCc_PL2
MOBHGNKF_00073	Q5WQ00	Probable replication-associated protein repA1	repA1 BCc_PL2
MOBHGNKF_00073	O85062	Probable replication-associated protein repA2	repA2 BUsg_PL3
MOBHGNKF_00073	O85062	Probable replication-associated protein repA2	repA2 BUsg_PL3
MOBHGNKF_00073	O85062	Probable replication-associated protein repA2	repA2 BUsg_PL3
MOBHGNKF_00073	Q89B47	Probable replication-associated protein repA2	repA2 bbp_602
MOBHGNKF_00073	Q89B47	Probable replication-associated protein repA2	repA2 bbp_602
MOBHGNKF_00073	Q89B47	Probable replication-associated protein repA2	repA2 bbp_602
MOBHGNKF_00073	Q9ZEY9	Probable replication-associated protein repA2	repA2 BUpL03
MOBHGNKF_00073	Q9ZEY9	Probable replication-associated protein repA2	repA2 BUpL03
MOBHGNKF_00073	Q9ZEY9	Probable replication-associated protein repA2	repA2 BUpL03
MOBHGNKF_00074	P03847	Replication regulatory protein repA2 (Protein CopB)	repA2 copB
MOBHGNKF_00074	P03847	Replication regulatory protein repA2 (Protein CopB)	repA2 copB
MOBHGNKF_00074	P03847	Replication regulatory protein repA2 (Protein CopB)	repA2 copB
MOBHGNKF_00074	Q7BSX2	Replication regulatory protein repA2 (Protein CopB)	repA2 copB L7006 ECO57PM67
MOBHGNKF_00074	Q7BSX2	Replication regulatory protein repA2 (Protein CopB)	repA2 copB L7006 ECO57PM67
MOBHGNKF_00074	Q7BSX2	Replication regulatory protein repA2 (Protein CopB)	repA2 copB L7006 ECO57PM67
MOBHGNKF_00074	P13959	Replication regulatory protein RepA2 (Protein CopB)	repA2 copB ECOK12F006
MOBHGNKF_00074	P13959	Replication regulatory protein RepA2 (Protein CopB)	repA2 copB ECOK12F006
MOBHGNKF_00074	P13959	Replication regulatory protein RepA2 (Protein CopB)	repA2 copB ECOK12F006
MOBHGNKF_00074	P62537	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB CP0258
MOBHGNKF_00074	P62537	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB CP0258
MOBHGNKF_00074	P62537	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB CP0258
MOBHGNKF_00074	P62536	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB
MOBHGNKF_00074	P62536	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB
MOBHGNKF_00074	P62536	Replication regulatory protein repA2 (Protein CopB)	repA2 copB repB
MOBHGNKF_00075	P13970	Protein SrnB	srnB ECOK12F004/ECOK12F005
MOBHGNKF_00075	P16477	Protein PndA	pndA pnd
MOBHGNKF_00075	P11902	Protein PndA	pndA pnd
MOBHGNKF_00075	Q8X7U9	Putative protein HokG	hokG Z4071 ECs3616
MOBHGNKF_00075	Q7UDF9	Protein HokE	hokE SF0494.2 S0500
MOBHGNKF_00075	Q8XBW9	Protein HokE	hokE Z0722 ECs0621
MOBHGNKF_00075	Q7UCD5	Protein HokD (Protein RelF)	hokD1 relF1 SF1547.1 S1668; hokD2 relF2 SF2042.1 S2143
MOBHGNKF_00075	Q7UCD5	Protein HokD (Protein RelF)	hokD1 relF1 SF1547.1 S1668; hokD2 relF2 SF2042.1 S2143
MOBHGNKF_00075	Q7UCD5	Protein HokD (Protein RelF)	hokD1 relF1 SF1547.1 S1668; hokD2 relF2 SF2042.1 S2143
MOBHGNKF_00075	P0ACG6	Toxic protein HokD (Protein RelF)	hokD relF b1562 JW1554
MOBHGNKF_00075	P0ACG6	Toxic protein HokD (Protein RelF)	hokD relF b1562 JW1554
MOBHGNKF_00075	P0ACG7	Protein HokD	hokD Z3117.1 ECs2754
MOBHGNKF_00075	P0ACG7	Protein HokD	hokD Z3117.1 ECs2754
MOBHGNKF_00075	Q7UDG0	Putative protein HokF	hokF SF0494.1 S0499
MOBHGNKF_00076	P29367	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P29367	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P29367	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	O82922	Fertility inhibition protein (Conjugal transfer repressor)	finO L7001 ECO57PM64
MOBHGNKF_00076	O82922	Fertility inhibition protein (Conjugal transfer repressor)	finO L7001 ECO57PM64
MOBHGNKF_00076	O82922	Fertility inhibition protein (Conjugal transfer repressor)	finO L7001 ECO57PM64
MOBHGNKF_00076	P08315	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P08315	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P08315	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P22707	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P22707	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	P22707	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	Q05781	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	Q05781	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	Q05781	Fertility inhibition protein (Conjugal transfer repressor)	finO
MOBHGNKF_00076	A8H3W9	RNA chaperone ProQ	proQ Spea_1934
MOBHGNKF_00076	B0TIY9	RNA chaperone ProQ	proQ Shal_2365
MOBHGNKF_00077	P22710	Protein TraX	traX
MOBHGNKF_00077	P22710	Protein TraX	traX
MOBHGNKF_00077	P22710	Protein TraX	traX
MOBHGNKF_00077	P22709	Protein TraX	traX ECOK12F105
MOBHGNKF_00077	P22709	Protein TraX	traX ECOK12F105
MOBHGNKF_00077	P22709	Protein TraX	traX ECOK12F105
MOBHGNKF_00078	P22706	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI
MOBHGNKF_00078	P22706	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI
MOBHGNKF_00078	P22706	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI
MOBHGNKF_00078	P14565	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI ECOK12F104
MOBHGNKF_00078	P14565	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI ECOK12F104
MOBHGNKF_00078	P14565	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI ECOK12F104
MOBHGNKF_00078	Q44349	Conjugal transfer protein TraA	traA Atu6127 AGR_pTi_237
MOBHGNKF_00078	Q44349	Conjugal transfer protein TraA	traA Atu6127 AGR_pTi_237
MOBHGNKF_00078	Q44349	Conjugal transfer protein TraA	traA Atu6127 AGR_pTi_237
MOBHGNKF_00078	Q44363	Conjugal transfer protein TraA	traA
MOBHGNKF_00078	Q44363	Conjugal transfer protein TraA	traA
MOBHGNKF_00078	Q44363	Conjugal transfer protein TraA	traA
MOBHGNKF_00078	P55418	Probable conjugal transfer protein TraA	traA NGR_a03980 y4dS
MOBHGNKF_00078	P55418	Probable conjugal transfer protein TraA	traA NGR_a03980 y4dS
MOBHGNKF_00078	P55418	Probable conjugal transfer protein TraA	traA NGR_a03980 y4dS
MOBHGNKF_00079	P22708	Coupling protein TraD (DNA transport protein TraD)	traD
MOBHGNKF_00079	P22708	Coupling protein TraD (DNA transport protein TraD)	traD
MOBHGNKF_00079	P22708	Coupling protein TraD (DNA transport protein TraD)	traD
MOBHGNKF_00079	P09130	Coupling protein TraD (DNA transport protein TraD)	traD ECOK12F102
MOBHGNKF_00079	P09130	Coupling protein TraD (DNA transport protein TraD)	traD ECOK12F102
MOBHGNKF_00079	P09130	Coupling protein TraD (DNA transport protein TraD)	traD ECOK12F102
MOBHGNKF_00081	P13979	TraT complement resistance protein	traT ECOK12F101
MOBHGNKF_00081	P13979	TraT complement resistance protein	traT ECOK12F101
MOBHGNKF_00081	P13979	TraT complement resistance protein	traT ECOK12F101
MOBHGNKF_00081	P15177	TraT complement resistance protein	traT
MOBHGNKF_00081	P15177	TraT complement resistance protein	traT
MOBHGNKF_00081	P15177	TraT complement resistance protein	traT
MOBHGNKF_00081	P32885	TraT complement resistance protein	traT
MOBHGNKF_00081	P32885	TraT complement resistance protein	traT
MOBHGNKF_00081	P32885	TraT complement resistance protein	traT
MOBHGNKF_00081	P22107	TraT complement resistance protein	traT
MOBHGNKF_00081	P22107	TraT complement resistance protein	traT
MOBHGNKF_00081	P22107	TraT complement resistance protein	traT
MOBHGNKF_00081	P13980	TraT complement resistance protein	traT
MOBHGNKF_00081	P13980	TraT complement resistance protein	traT
MOBHGNKF_00081	P13980	TraT complement resistance protein	traT
MOBHGNKF_00081	P27461	Lipoprotein YlpA	ylpA
MOBHGNKF_00081	P27461	Lipoprotein YlpA	ylpA
MOBHGNKF_00081	P27461	Lipoprotein YlpA	ylpA
MOBHGNKF_00081	P0DKR9	TraT complement resistance protein	traT WGpWb0003 WIGBRp0030
MOBHGNKF_00081	P0DKR9	TraT complement resistance protein	traT WGpWb0003 WIGBRp0030
MOBHGNKF_00081	P0DKR9	TraT complement resistance protein	traT WGpWb0003 WIGBRp0030
MOBHGNKF_00083	P33790	Protein TraG [Cleaved into: Protein TraG*]	traG ECOK12F099
MOBHGNKF_00083	P33790	Protein TraG [Cleaved into: Protein TraG*]	traG ECOK12F099
MOBHGNKF_00083	P33790	Protein TraG [Cleaved into: Protein TraG*]	traG ECOK12F099
MOBHGNKF_00084	P15069	Protein TraH	traH ECOK12F098
MOBHGNKF_00084	P15069	Protein TraH	traH ECOK12F098
MOBHGNKF_00084	P15069	Protein TraH	traH ECOK12F098
MOBHGNKF_00085	P15068	Protein TrbF	trbF ECOK12F097
MOBHGNKF_00085	P15068	Protein TrbF	trbF ECOK12F097
MOBHGNKF_00085	P15068	Protein TrbF	trbF ECOK12F097
MOBHGNKF_00086	P18035	Protein TrbB	trbB ECOK12F095
MOBHGNKF_00086	P18035	Protein TrbB	trbB ECOK12F095
MOBHGNKF_00086	P18035	Protein TrbB	trbB ECOK12F095
MOBHGNKF_00086	P18353	Protein TrbJ	trbJ ECOK12F096
MOBHGNKF_00086	P18353	Protein TrbJ	trbJ ECOK12F096
MOBHGNKF_00087	P18033	Protein TraQ	traQ ECOK12F094
MOBHGNKF_00087	P18033	Protein TraQ	traQ ECOK12F094
MOBHGNKF_00087	P18033	Protein TraQ	traQ ECOK12F094
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P0CF31	Insertion element IS1 protein InsB	insB
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	P59843	Insertion element IS1 protein InsB	insB HD_1970
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	A0A385XJL4	Insertion element IS1 9 protein InsB (IS1i)	insB9 b4710
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF30	Insertion element IS1 8 protein InsB	JW2285
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF29	Insertion element IS1 6 protein InsB (IS1e)	insB6 b3445 JW3409
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF28	Insertion element IS1 5 protein InsB (IS1h)	insB5 b1893
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF25	Insertion element IS1 1 protein InsB (IS1a)	insB1 b0021 JW0020
MOBHGNKF_00088	P0CF27	Insertion element IS1 3 protein InsB (IS1c)	insB3 b0274 JW0268
MOBHGNKF_00088	P0CF26	Insertion element IS1 2 protein InsB (IS1b)	insB2 b0264 JW0256
MOBHGNKF_00088	P57998	Insertion element IS1 4 protein InsB (IS1d)	insB4 b0988 JW0972
MOBHGNKF_00088	P57998	Insertion element IS1 4 protein InsB (IS1d)	insB4 b0988 JW0972
MOBHGNKF_00088	P57998	Insertion element IS1 4 protein InsB (IS1d)	insB4 b0988 JW0972
MOBHGNKF_00088	P57998	Insertion element IS1 4 protein InsB (IS1d)	insB4 b0988 JW0972
MOBHGNKF_00089	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
MOBHGNKF_00089	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
MOBHGNKF_00089	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
MOBHGNKF_00089	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
MOBHGNKF_00089	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
MOBHGNKF_00089	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
MOBHGNKF_00089	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
MOBHGNKF_00089	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
MOBHGNKF_00089	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
MOBHGNKF_00089	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
MOBHGNKF_00089	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
MOBHGNKF_00089	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
MOBHGNKF_00089	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
MOBHGNKF_00089	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
MOBHGNKF_00089	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
MOBHGNKF_00089	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
MOBHGNKF_00089	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
MOBHGNKF_00089	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
MOBHGNKF_00089	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
MOBHGNKF_00089	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
MOBHGNKF_00089	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
MOBHGNKF_00089	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
MOBHGNKF_00089	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
MOBHGNKF_00089	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
MOBHGNKF_00089	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
MOBHGNKF_00089	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
MOBHGNKF_00089	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
MOBHGNKF_00089	P0CE65	Transposase InsH for insertion sequence element IS5-18	JW5951
MOBHGNKF_00090	P14497	Protein TraF	traF ECOK12F091
MOBHGNKF_00090	P14497	Protein TraF	traF ECOK12F091
MOBHGNKF_00090	P14497	Protein TraF	traF ECOK12F091
MOBHGNKF_00091	Q05807	Protein TrbE	trbE ECOK12F090
MOBHGNKF_00091	Q05807	Protein TrbE	trbE ECOK12F090
MOBHGNKF_00091	Q05807	Protein TrbE	trbE ECOK12F090
MOBHGNKF_00092	P24082	Mating pair stabilization protein TraN	traN ECOK12F089
MOBHGNKF_00092	P24082	Mating pair stabilization protein TraN	traN ECOK12F089
MOBHGNKF_00092	P24082	Mating pair stabilization protein TraN	traN ECOK12F089
MOBHGNKF_00093	P18473	Periplasmic protein TrbC	trbC ECOK12F088
MOBHGNKF_00093	P18473	Periplasmic protein TrbC	trbC ECOK12F088
MOBHGNKF_00093	P18473	Periplasmic protein TrbC	trbC ECOK12F088
MOBHGNKF_00095	P18471	Protein TraU	traU ECOK12F087
MOBHGNKF_00095	P18471	Protein TraU	traU ECOK12F087
MOBHGNKF_00095	P18471	Protein TraU	traU ECOK12F087
MOBHGNKF_00096	P18472	Protein TraW	traW ECOK12F086
MOBHGNKF_00096	P18472	Protein TraW	traW ECOK12F086
MOBHGNKF_00096	P18472	Protein TraW	traW ECOK12F086
MOBHGNKF_00096	A0A3G9H9H8	Nonribosomal peptide synthetase ALT12 (EC 6.3.2.-) (AAL-toxin biosynthesis cluster protein 12)	ALT12 ALT12a ALT12b
MOBHGNKF_00096	A0A3G9H9H8	Nonribosomal peptide synthetase ALT12 (EC 6.3.2.-) (AAL-toxin biosynthesis cluster protein 12)	ALT12 ALT12a ALT12b
MOBHGNKF_00097	P18006	Protein TrbI	trbI ECOK12F085
MOBHGNKF_00097	P18006	Protein TrbI	trbI ECOK12F085
MOBHGNKF_00097	P18006	Protein TrbI	trbI ECOK12F085
MOBHGNKF_00098	P18004	Protein TraC	traC ECOK12F084
MOBHGNKF_00098	P18004	Protein TraC	traC ECOK12F084
MOBHGNKF_00098	P18004	Protein TraC	traC ECOK12F084
MOBHGNKF_00099	P41065	Protein TraR	traR ECOK12F083
MOBHGNKF_00099	P41065	Protein TraR	traR ECOK12F083
MOBHGNKF_00099	P41059	Uncharacterized 8.5 kDa protein in gpA 5'region	CP80
MOBHGNKF_00099	P41059	Uncharacterized 8.5 kDa protein in gpA 5'region	CP80
MOBHGNKF_00099	P41039	Uncharacterized protein YbiI	ybiI b0803 JW0788
MOBHGNKF_00099	P41039	Uncharacterized protein YbiI	ybiI b0803 JW0788
MOBHGNKF_00099	Q06424	Uncharacterized 8.2 kDa protein in gpA 5'region (ORF3)	ORF82
MOBHGNKF_00100	P41069	Protein TraV	traV ECOK12F082
MOBHGNKF_00100	P41069	Protein TraV	traV ECOK12F082
MOBHGNKF_00100	P41069	Protein TraV	traV ECOK12F082
MOBHGNKF_00101	P0CF10	Insertion element IS1 4 protein InsA (IS1d)	insA4 b4516 JW0971
MOBHGNKF_00101	P0CF10	Insertion element IS1 4 protein InsA (IS1d)	insA4 b4516 JW0971
MOBHGNKF_00101	P0CF10	Insertion element IS1 4 protein InsA (IS1d)	insA4 b4516 JW0971
MOBHGNKF_00101	P0CF10	Insertion element IS1 4 protein InsA (IS1d)	insA4 b4516 JW0971
MOBHGNKF_00101	P0CF09	Insertion element IS1 3 protein InsA (IS1c)	insA3 b0275 JW0269
MOBHGNKF_00101	P0CF09	Insertion element IS1 3 protein InsA (IS1c)	insA3 b0275 JW0269
MOBHGNKF_00101	P0CF09	Insertion element IS1 3 protein InsA (IS1c)	insA3 b0275 JW0269
MOBHGNKF_00101	P0CF09	Insertion element IS1 3 protein InsA (IS1c)	insA3 b0275 JW0269
MOBHGNKF_00101	P0CF06	Insertion element IS1 protein InsA	
MOBHGNKF_00101	P0CF06	Insertion element IS1 protein InsA	
MOBHGNKF_00101	P0CF06	Insertion element IS1 protein InsA	
